time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
4967070;0.0999873;1.11104e-4;0;1.3967399999999998e-109;1.5520399999999999e-112;899.842;0.999889;5.59969e-6;1.11104e-4;0;0;0;0.0503947;0.999889;899.993;NA;./competition_output_146;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;1.5520333751628702e-112;0.9998888957003343;0.9998888958383862;5.600076855042205e-5
0;29.9887;1;0;0;0;0;0;29.9887;1;0;0;0;0;0;59.9774;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.5
10;29.8743;1;0;0;0;0;0;29.8736;1;0;0;0;0;0;59.7479;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999941420535282
50;29.4209;1;0;0;0;0;0;29.4181;1;0;0;0;0;0;58.839;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999762062577542
100;28.864;1;0;0;0;0;0;28.8585;1;0;0;0;0;0;57.7225;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999523582658409
1000;20.48;1;0;0;0;0;0;20.4414;1;0;0;0;0;0;40.9214;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4995283641322145
30869;2.65569e-4;1;0;0;0;0;0;2.49894e-4;1;0;0;0;0;0;5.15463e-4;NA;./competition_output_1460;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.48479522293549687
0;29.9588;0.966779;0;1.02947;0.0332214;0;0;29.9887;1;0;0;0;0;0;60.9769;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03322128018117824;0;0;0.4918042734215744
10;29.4962;0.955516;0;1.3732;0.0444843;0;0;29.8736;1;0;0;0;0;0;60.7431;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04448418174632483;0;0;0.4918023610912186
50;26.3111;0.865605;0;4.08511;0.134395;0;0;29.4179;1;0;0;0;0;0;59.8141;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13439537363375237;0;0;0.4918221623329616
100;17.6763;0.593105;0;12.1267;0.406895;0;0;28.8582;1;0;0;0;0;0;58.6612;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4068952789987585;0;0;0.49194697687739086
1000;0.0981873;0.0048386;0;20.1943;0.995161;0;0;20.4406;1;0;0;0;0;0;40.7332;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9951613965036213;0;0;0.5018166998909981
30724;1.13088e-4;0.924588;0;9.2238e-6;0.0754121;0;0;2.64146e-4;1;0;0;0;0;0;3.86458e-4;NA;./competition_output_1461;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0.07541218427003772;0;0;0.6835050639396778
0;29.9588;0.966777;0;1.02952;0.0332229;0;0;29.9887;1;0;0;0;0;0;60.977;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.03322284008942724;0;0;0.49180346688095516
10;29.4961;0.955494;0;1.3739;0.0445059;0;0;29.8736;1;0;0;0;0;0;60.7437;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.04450599287333981;0;0;0.4917975032801756
50;26.307;0.865321;0;4.09443;0.134679;0;0;29.4179;1;0;0;0;0;0;59.8194;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.13467886214562935;0;0;0.49177858687984166
100;17.6512;0.591809;0;12.1746;0.408191;0;0;28.8582;1;0;0;0;0;0;58.684;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.4081902245706737;0;0;0.49175584486401747
1000;0.0982554;0.00464325;0;21.0626;0.995357;0;0;20.4398;1;0;0;0;0;0;41.6007;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.9953567377999285;0;0;0.4913330785299286
30721;2.42314e-4;0.835374;0;4.77523e-5;0.164626;0;0;2.64219e-4;1;0;0;0;0;0;5.54285e-4;NA;./competition_output_1462;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1;10;10;1;11;0.02;0.001;0;1e-4;1;1e-7;0;0.1646254666605531;0;0;0.47668437717058915
0;29.9588;0.966775;0;1.02957;0.0332245;0;0;29.9887;1;0;0;0;0;0;60.977;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03322439999264241;0;0;0.49180346688095516
10;29.496;0.955473;0;1.37459;0.0445275;0;0;29.8736;1;0;0;0;0;0;60.7443;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04452749364362651;0;0;0.4917926455650983
50;26.3029;0.865037;0;4.10377;0.134963;0;0;29.4179;1;0;0;0;0;0;59.8246;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13496282230181733;0;0;0.49173584110884155
100;17.626;0.59051;0;12.2227;0.40949;0;0;28.8582;1;0;0;0;0;0;58.707;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.409488520438076;0;0;0.4915631866727988
1000;0.0983212;0.00445576;0;21.9678;0.995544;0;0;20.4389;1;0;0;0;0;0;42.505;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9955442463535458;0;0;0.4808587225032349
32908;2.92188e-4;0.744109;0;1.0048e-4;0.255891;0;0;1.15374e-4;1;0;0;0;0;0;5.08042e-4;NA;./competition_output_1463;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.2558904723583282;0;0;0.22709539762460584
0;29.9588;0.966774;0;1.02962;0.0332261;0;0;29.9887;1;0;0;0;0;0;60.9771;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.033225959890823734;0;0;0.49180266034298126
10;29.496;0.955451;0;1.37528;0.0445491;0;0;29.8736;1;0;0;0;0;0;60.7449;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.04454884928645654;0;0;0.49178778794598393
50;26.2988;0.864752;0;4.11314;0.135248;0;0;29.4179;1;0;0;0;0;0;59.8298;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.13524753764475397;0;0;0.49169310276818573
100;17.6008;0.58921;0;12.271;0.41079;0;0;28.8582;1;0;0;0;0;0;58.73;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.4107887706800394;0;0;0.49137067938021456
1000;0.0983848;0.00427581;0;22.9113;0.995724;0;0;20.438;1;0;0;0;0;0;43.4476;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.9957242004462399;0;0;0.4704057301208812
36399;3.10475e-4;0.646921;0;1.69452e-4;0.353079;0;0;3.07476e-5;1;0;0;0;0;0;5.10675e-4;NA;./competition_output_1464;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0.35307869738522735;0;0;0.0602097224262006
0;29.9588;0.966772;0;1.02967;0.0332276;0;0;29.9887;1;0;0;0;0;0;60.9771;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03322751978397127;0;0;0.49180266034298126
10;29.4959;0.955429;0;1.37598;0.0445707;0;0;29.8736;1;0;0;0;0;0;60.7455;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04457065782841862;0;0;0.49178293042282967
50;26.2947;0.864467;0;4.12252;0.135533;0;0;29.4179;1;0;0;0;0;0;59.8351;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13553243853317298;0;0;0.4916495501804125
100;17.5755;0.587908;0;12.3195;0.412092;0;0;28.8582;1;0;0;0;0;0;58.7532;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4120923231309583;0;0;0.49117665080370093
1000;0.0984462;0.00410311;0;23.8946;0.995897;0;0;20.437;1;0;0;0;0;0;44.43;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9958968861569565;0;0;0.45998199414809815
41274;3.39744e-4;0.548381;0;2.79797e-4;0.451619;0;0;4.8509e-6;1;0;0;0;0;0;6.24392e-4;NA;./competition_output_1465;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;2.5;10;10;1;12.5;0.02;0.001;0;1e-4;1;1e-7;0;0.45161982822767177;0;0;0.007768997680944022
0;29.9588;0.966771;0;1.02972;0.0332292;0;0;29.9887;1;0;0;0;0;0;60.9772;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.033229079672085014;0;0;0.4918018538076527
10;29.4958;0.955408;0;1.37667;0.0445923;0;0;29.8736;1;0;0;0;0;0;60.7461;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.044592156053597266;0;0;0.49177807299563264
50;26.2905;0.864182;0;4.13193;0.135818;0;0;29.4179;1;0;0;0;0;0;59.8404;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.13581853915022565;0;0;0.49160600530745113
100;17.5502;0.586604;0;12.3681;0.413396;0;0;28.8582;1;0;0;0;0;0;58.7766;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.41339581460176544;0;0;0.4909811047253499
1000;0.0985055;0.0039374;0;24.9194;0.996063;0;0;20.436;1;0;0;0;0;0;45.4539;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.996062600044596;0;0;0.44959838429705706
49315;3.11677e-4;0.462534;0;3.6217e-4;0.537466;0;0;2.3073e-7;1;0;0;0;0;0;6.74078e-4;NA;./competition_output_1466;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3;10;10;1;13;0.02;0.001;0;1e-4;1;1e-7;0;0.5374662200766642;0;0;3.422897646859859e-4
0;29.9588;0.966769;0;1.02977;0.0332307;0;0;29.9887;1;0;0;0;0;0;60.9772;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03323063955516502;0;0;0.4918018538076527
10;29.4957;0.955386;0;1.37737;0.0446139;0;0;29.8736;1;0;0;0;0;0;60.7467;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04461396291330924;0;0;0.49177321566439003
50;26.2864;0.863895;0;4.14136;0.136105;0;0;29.4179;1;0;0;0;0;0;59.8457;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13610466232151167;0;0;0.491562468147252
100;17.5249;0.585298;0;12.4169;0.414702;0;0;28.8582;1;0;0;0;0;0;58.8;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4147011869693873;0;0;0.4907857142857143
1000;0.0985627;0.00377839;0;25.9874;0.996222;0;0;20.435;1;0;0;0;0;0;46.5209;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9962216192235834;0;0;0.439264932535699
62457;2.81628e-4;0.389055;0;4.42248e-4;0.610945;0;0;1.58917e-9;1;0;0;0;0;0;7.23877e-4;NA;./competition_output_1467;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.6109444158944349;0;0;2.195359156320756e-6
0;29.9588;0.966768;0;1.02982;0.0332323;0;0;29.9887;1;0;0;0;0;0;60.9773;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.03323219943321128;0;0;0.49180104727496954
10;29.4956;0.955364;0;1.37806;0.0446356;0;0;29.8736;1;0;0;0;0;0;60.7473;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.044635459482290085;0;0;0.4917683584290989
50;26.2823;0.863609;0;4.15081;0.136391;0;0;29.4179;1;0;0;0;0;0;59.851;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.13639125281642264;0;0;0.49151893869776614
100;17.4995;0.58399;0;12.4659;0.41601;0;0;28.8582;1;0;0;0;0;0;58.8236;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.41600979796698856;0;0;0.49058881129342646
1000;0.098618;0.00362583;0;27.1001;0.996374;0;0;20.434;1;0;0;0;0;0;47.6328;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.9963741673412696;0;0;0.4289901076569087
87067;2.79417e-4;0.329778;0;5.67871e-4;0.670222;0;0;1.41929e-13;1;0;0;0;0;0;8.47288e-4;NA;./competition_output_1468;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.6702219316218334;0;0;1.675097487513101e-10
0;29.9588;0.966766;0;1.02987;0.0332339;0;0;29.9887;1;0;0;0;0;0;60.9773;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03323375930622386;0;0;0.49180104727496954
10;29.4955;0.955343;0;1.37876;0.0446572;0;0;29.8736;1;0;0;0;0;0;60.7479;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.0446572646599465;0;0;0.4917635012897565
50;26.2781;0.863321;0;4.16027;0.136679;0;0;29.4179;1;0;0;0;0;0;59.8563;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13667847522715573;0;0;0.49147541695694524
100;17.4741;0.58268;0;12.5151;0.41732;0;0;28.8582;1;0;0;0;0;0;58.8474;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4173202352847025;0;0;0.4903903995758521
1000;0.0986712;0.00347946;0;28.2595;0.996521;0;0;20.4329;1;0;0;0;0;0;48.7912;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9965205372622901;0;0;0.41878248536621354
158187;3.14689e-4;0.283974;0;7.93472e-4;0.716026;0;0;2.79784e-25;1;0;0;0;0;0;0.00110816;NA;./competition_output_1469;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.7160259204213106;0;0;2.524761767253826e-22
0;29.911;0.934661;0;1.03018;0.032191;1.0608;0.033148;29.9408;0.965783;0;0;0;1.06078;0.0342169;63.0036;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03219113317363488;0.034216965715940934;0.03314794897065743;0.4920604536883607
10;28.7506;0.897824;0;1.37893;0.0430611;1.89302;0.0591153;29.1203;0.938806;0;0;0;1.89814;0.061194;63.041;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04306121779808292;0.06119392206700272;0.05911521724534743;0.49203597658666587
50;16.0299;0.496802;0;3.54711;0.109933;12.6891;0.393265;17.8628;0.571817;0;0;0;13.3759;0.428183;63.5048;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.10993299161256191;0.42818363120104225;0.39326401602176403;0.4919108476839546
100;1.33331;0.0401377;0;5.04263;0.151803;26.8424;0.80806;1.86243;0.0578346;0;0;0;30.3402;0.942165;65.421;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.15180258857004897;0.9421652827734878;0.8080596441604248;0.49223689640940976
1000;0.0496451;7.71278e-4;0;6.12274;0.0951219;58.1949;0.904107;0.0528741;8.0945e-4;0;0;0;65.2682;0.999191;129.688;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;0.0951219239787387;0.9991905506648735;0.9041067975694379;0.5036786294799827
4965629;0.0999873;1.11104e-4;0;1.1614799999999997e-98;1.2906199999999999e-101;899.842;0.999889;5.59968e-6;1.11104e-4;0;0;0;0.0503946;0.999889;899.993;NA;./competition_output_147;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;3.5;10;10;1;13.5;0.02;0.001;0;1e-4;1;1e-7;0;1.2906165246102856e-101;0.9998888956782799;0.9998888958383862;5.6000657427335545e-5
0;29.9588;0.966765;0;1.02992;0.0332354;0;0;29.9887;1;0;0;0;0;0;60.9774;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.03323531917420274;0;0;0.4918002407449317
10;29.4954;0.955321;0;1.37945;0.0446789;0;0;29.8736;1;0;0;0;0;0;60.7485;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.04467875957292101;0;0;0.49175864424636
50;26.274;0.863034;0;4.16976;0.136966;0;0;29.4179;1;0;0;0;0;0;59.8617;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.13696599894362588;0;0;0.49143108197729096
100;17.4486;0.581368;0;12.5644;0.418632;0;0;28.8582;1;0;0;0;0;0;58.8712;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.41863192616532835;0;0;0.4901921482830314
1000;0.0987225;0.00333904;0;29.4674;0.996661;0;0;20.4319;1;0;0;0;0;0;49.998;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.9966609588389549;0;0;0.40865434617384694
396996;0.0991718;0.0021697;0;45.6085;0.99783;0;0;3.2157599999999997e-65;1;0;0;0;0;0;45.7076;NA;./competition_output_1470;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.997830302964589;0;0;7.035503942451582e-67
0;29.9588;0.966763;0;1.02997;0.033237;0;0;29.9887;1;0;0;0;0;0;60.9774;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.033236879037147976;0;0;0.4918002407449317
10;29.4953;0.955299;0;1.38015;0.0447005;0;0;29.8736;1;0;0;0;0;0;60.7491;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.044700563068716406;0;0;0.4917537872989065
50;26.2698;0.862745;0;4.17928;0.137255;0;0;29.4179;1;0;0;0;0;0;59.867;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13725472165333075;0;0;0.49138757579300785
100;17.4231;0.580055;0;12.6139;0.419945;0;0;28.8582;1;0;0;0;0;0;58.8952;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4199454006725039;0;0;0.48999239326804217
1000;0.098772;0.00320435;0;30.7256;0.996796;0;0;20.4307;1;0;0;0;0;0;51.2551;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9967956524791486;0;0;0.3986081385071925
175460;0.0997086;7.47216e-4;0;133.34;0.999253;0;0;5.831559999999999e-29;1;0;0;0;0;0;133.44;NA;./competition_output_1471;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9992527816416409;0;0;4.370173860911271e-31
0;29.9588;0.966761;0;1.03002;0.0332385;0;0;29.9887;1;0;0;0;0;0;60.9775;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03323843889505957;0;0;0.4917994342175393
10;29.4952;0.955278;0;1.38085;0.0447222;0;0;29.8736;1;0;0;0;0;0;60.7497;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.04472236571711731;0;0;0.49174893044739315
50;26.2657;0.862457;0;4.18881;0.137543;0;0;29.4179;1;0;0;0;0;0;59.8724;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.1375431750502635;0;0;0.49134325665916184
100;17.3976;0.578739;0;12.6636;0.421261;0;0;28.8582;1;0;0;0;0;0;58.9194;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.42126062831823086;0;0;0.4897911384026314
1000;0.0988196;0.00307516;0;32.036;0.996925;0;0;20.4296;1;0;0;0;0;0;52.5644;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9969248434803724;0;0;0.38865848368858014
116067;0.0998074;4.84929e-4;0;205.719;0.999515;0;0;3.35841e-19;1;0;0;0;0;0;205.819;NA;./competition_output_1472;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9995150715269376;0;0;1.6317298208620195e-21
0;29.9588;0.96676;0;1.03007;0.0332401;0;0;29.9887;1;0;0;0;0;0;60.9775;NA;./competition_output_1473;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.033239998747937566;0;0;0.4917994342175393
10;29.4951;0.955256;0;1.38154;0.0447439;0;0;29.8736;1;0;0;0;0;0;60.7503;NA;./competition_output_1473;4.76316;1;4.76316;1;1;4.76316;1;4.76316;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.044743858140004866;0;0;0.4917440736918171
