time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
1000;12.1145;0.317774;0;4.37496;0.114759;21.6335;0.567466;13.4855;0.374346;0;0;0;22.5387;0.625654;74.1471;NA;./competition_output_12;1.5;1;1.5;1;1;1.5;1;1.5;1;1;0.5;6;0.5;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.1147591897376279;0.6256544211946413;0.5674664296791224;0.485847727018319
4933021;1.99367;0.00221608;0;2.9244199999999996e-207;3.25066e-210;897.645;0.997784;1.11802e-4;0.00221617;0;0;0;0.0503365;0.997784;899.689;NA;./competition_output_12;1.5;1;1.5;1;1;1.5;1;1.5;1;1;0.5;6;0.5;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;3.250660623559012e-210;0.9977838302664775;0.9977839214048014;5.6073045241188905e-5
0;29.9745;0.937024;0;1.00458;0.0314039;1.00996;0.031572;29.9789;0.96741;0;0;0;1.00994;0.0325904;62.9778;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.031403880829183994;0.032590442236624544;0.03157206343172537;0.4920597416867531
10;29.7123;0.932086;0;1.05091;0.0329676;1.11398;0.0349459;29.7617;0.963925;0;0;0;1.11384;0.0360753;62.7527;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03296746043173818;0.036075158523543226;0.03494599116170528;0.4920193075357714
50;28.5629;0.908158;0;1.25338;0.0398513;1.63519;0.051991;28.8049;0.946241;0;0;0;1.6365;0.053759;61.8929;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03985123747793028;0.05375902553759025;0.05199089263554295;0.49183993640627605
100;26.8462;0.866591;0;1.5455;0.0498884;2.58738;0.0835203;27.3539;0.913231;0;0;0;2.59899;0.0867694;60.9319;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.04988850540429219;0.08676925665603553;0.08352023365445327;0.49157978004953073
1000;0.331026;0.0071597299999999996;0;4.23332;0.0915621;41.6701;0.901278;0.34981;0.00763217;0;0;0;45.4838;0.992368;92.0681;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.09156203580334887;0.9923678278887481;0.9012782374422741;0.49782291586336636
4941890;0.652805;7.25666e-4;0;5.55824e-302;4.94066e-302;898.941;0.999274;3.64892e-5;7.25676e-4;0;0;0;0.0502466;0.999274;899.644;NA;./competition_output_120;5;1;5;1;1;5;1;5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;6.178610800904749e-305;0.9992743246172711;0.9992743335977065;5.589220758433336e-5
0;29.8394;0.933254;0;1.04411;0.0326553;1.09001;0.0340911;29.8838;0.964809;0;0;0;1.08999;0.0351907;62.9473;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03265545989306151;0.035190720928888586;0.034091022821384695;0.4920590716361147
10;27.6286;0.871033;0;1.58308;0.0499091;2.50768;0.0790583;28.1997;0.9179;0;0;0;2.52227;0.0821;62.4413;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.04990895150469619;0.08209987836066501;0.07905834165632598;0.49201361919114434
50;5.93202;0.189093;0;4.41498;0.140735;21.024;0.670173;7.30725;0.240473;0;0;0;23.0798;0.759527;61.758;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.14073443626279047;0.7595274960879717;0.6701730897963086;0.49203423038310823
100;0.0894919;0.00277303;0;4.78845;0.148376;27.3943;0.848851;0.136341;0.00433043;0;0;0;31.348;0.99567;63.7566;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.1483767385866056;0.995669561576658;0.8488502312570979;0.4938208906999432
1000;0.0324069;5.38785e-4;0;3.04074;0.0505542;57.0749;0.948907;0.0353856;5.52187e-4;0;0;0;64.0473;0.999448;124.231;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.0505542599754806;0.9994478134043746;0.9489069544500871;0.5158349011116389
4971692;0.0672031;7.46805e-5;0;2.5740800000000003e-302;4.94066e-302;899.808;0.999925;3.76114e-6;7.46806e-5;0;0;0;0.0503593;0.999925;899.926;NA;./competition_output_1200;10;1;10;1;1;10;1;10;1;1;14.8684;6;14.8684;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;2.860485533030019e-305;0.999925319471953;0.9999253195334548;5.596355827034668e-5
0;30.0015;1;0;0;0;0;0;30.0014;1;0;0;0;0;0;60.0029;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916670694255
10;30.0147;1;0;0;0;0;0;30.0141;1;0;0;0;0;0;60.0288;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999950023988486
50;30.0676;1;0;0;0;0;0;30.0647;1;0;0;0;0;0;60.1323;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49997588650359287
100;30.1338;1;0;0;0;0;0;30.1281;1;0;0;0;0;0;60.2618;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999535360709438
1000;31.3469;1;0;0;0;0;0;31.2886;1;0;0;0;0;0;62.6355;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49953460896775786
8556098;499.899;1;0;0;0;0;0;0.0990228;1;0;0;0;0;0;499.998;NA;./competition_output_1201;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;1.9804639218556872e-4
0;29.9539;0.966191;0;1.04813;0.0338085;0;0;30.0014;1;0;0;0;0;0;61.0035;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03380843125434044;0;0;0.49179801158949893
10;29.3526;0.946194;0;1.66915;0.0538059;0;0;30.0141;1;0;0;0;0;0;61.0358;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.05380579754527066;0;0;0.49174582785840437
50;22.2276;0.713363;0;8.93128;0.286637;0;0;30.0646;1;0;0;0;0;0;61.2234;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.28663674689205776;0;0;0.49106387427029535
100;5.32048;0.168122;0;26.326;0.831878;0;0;30.1277;1;0;0;0;0;0;61.7742;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.8318776685432313;0;0;0.48770684201495124
1000;0.0629475;0.0012628;0;49.7844;0.998737;0;0;31.2626;1;0;0;0;0;0;81.11;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.998737194591949;0;0;0.385434594994452
240859;0.0629121;6.86319e-5;0;916.597;0.999931;0;0;0.00220853;1;0;0;0;0;0;916.662;NA;./competition_output_1202;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9999313681124598;0;0;2.4093177201629394e-6
0;29.9062;0.964642;0;0;0;1.09617;0.0353575;29.9062;0.964643;0;0;0;1.09615;0.035357;62.0047;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.03535699713086266;0.03535761943361105;0.5
10;28.3399;0.91332;0;0;0;2.68964;0.0866799;28.3393;0.913329;0;0;0;2.68928;0.0866711;62.0581;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.08667106261388693;0.08667998300973845;0.4999924264519861
50;5.27366;0.167449;0;0;0;26.2204;0.832551;5.27313;0.167497;0;0;0;26.2089;0.832503;62.976;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.832503494850872;0.8325506460583361;0.49990520198170735
100;0.0611926;0.00186622;0;0;0;32.7284;0.998134;0.0611514;0.00186735;0;0;0;32.6865;0.998133;65.5372;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9981326477660013;0.9981337798018266;0.4996803555843094
1000;0.0317342;4.69813e-4;0;0;0;67.5149;0.99953;0.0311903;4.69847e-4;0;0;0;66.3527;0.99953;133.931;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9995301525737788;0.9995301882858287;0.4956573929859405
4910690;0.0629086;6.99026e-5;0;0;0;899.884;0.99993;3.52299e-6;6.99027e-5;0;0;0;0.0503949;0.99993;899.997;NA;./competition_output_1203;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9999300972175122;0.999930097431972;5.599843442811476e-5
0;29.8586;0.932997;0;1.04813;0.0327512;1.09617;0.0342521;29.9062;0.964643;0;0;0;1.09615;0.035357;63.0053;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.0327510944320671;0.03535699713086266;0.034252208393614335;0.4920593981776136
10;27.7156;0.865125;0;1.65179;0.0515595;2.66914;0.0833156;28.3416;0.913405;0;0;0;2.68691;0.0865949;63.065;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.05155957901807718;0.08659487677622935;0.08331551513225684;0.4920084040275906
50;4.49118;0.138054;0;4.86035;0.149401;23.1806;0.712545;5.73431;0.182187;0;0;0;25.7406;0.817813;64.007;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.149401530118071;0.8178132995455746;0.712544798019681;0.49174168450325745
100;0.0551295;0.00163146;0;5.36351;0.158723;28.3729;0.839645;0.0804071;0.00245657;0;0;0;32.651;0.997543;66.523;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.15872345798272966;0.9975434267230142;0.8396450833499315;0.492031434240789
1000;0.0316099;4.72159e-4;0;7.99052;0.119355;58.9254;0.880173;0.0333166;5.02281e-4;0;0;0;66.2973;0.999498;133.278;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.11935496368477666;0.999497719127188;0.8801728769981101;0.49768616425816725
4514202;0.0629121;6.86318e-5;0;916.593;0.999925;0.00581876;6.34777e-6;3.22824e-8;0.876691;0;0;0;4.5406e-9;0.123309;916.662;NA;./competition_output_1204;0.5;1;0.5;1;1;0.5;1;0.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9999250204762715;0.12330880156423975;6.347772361502336e-6;4.0170749960181615e-11
0;30;1;0;0;0;0;0;29.9999;1;0;0;0;0;0;59.9999;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916666527783
10;29.9982;1;0;0;0;0;0;29.9976;1;0;0;0;0;0;59.9958;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999499964997546
50;29.991;1;0;0;0;0;0;29.9882;1;0;0;0;0;0;59.9792;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49997665857497264
100;29.982;1;0;0;0;0;0;29.9764;1;0;0;0;0;0;59.9584;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999533009553291
1000;29.8212;1;0;0;0;0;0;29.7656;1;0;0;0;0;0;59.5868;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49953345371793756
9151167;1;1;0;0;0;0;0;1.44409e-8;1;0;0;0;0;0;1;NA;./competition_output_1205;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;1.44409e-8
0;29.9524;0.966191;0;1.04808;0.0338086;0;0;29.9999;1;0;0;0;0;0;61.0004;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.033808508771477085;0;0;0.49179841443662664
10;29.3367;0.946199;0;1.66807;0.0538006;0;0;29.9976;1;0;0;0;0;0;61.0023;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.05380043135298213;0;0;0.49174539320648564
50;22.1896;0.713963;0;8.88986;0.286037;0;0;29.988;1;0;0;0;0;0;61.0674;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.28603650127769276;0;0;0.4910639719392016
100;5.34854;0.16987;0;26.1375;0.83013;0;0;29.976;1;0;0;0;0;0;61.4621;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.8301297972053646;0;0;0.48771519359084703
1000;0.0629074;0.00132544;0;47.3987;0.998675;0;0;29.7417;1;0;0;0;0;0;77.2033;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.998674562379023;0;0;0.38523871388917313
129770;0.0629099;7.5493e-5;0;833.259;0.999925;0;0;9.95101e-4;1;0;0;0;0;0;833.323;NA;./competition_output_1206;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.999924507085134;0;0;1.1941360072864903e-6
0;29.9047;0.964641;0;0;0;1.09617;0.0353592;29.9047;0.964641;0;0;0;1.09615;0.0353587;62.0017;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.035358707906396114;0.03535933023815138;0.5
10;28.3243;0.913295;0;0;0;2.68901;0.0867049;28.3238;0.913304;0;0;0;2.68865;0.0866961;62.0258;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.08669582699851189;0.08670503083998451;0.4999927449545189
50;5.27574;0.1678;0;0;0;26.1649;0.8322;5.27521;0.167847;0;0;0;26.1534;0.832153;62.8692;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.8321526150854269;0.8321999806619713;0.4999047228213498
100;0.0614156;0.00187638;0;0;0;32.6695;0.998124;0.0613744;0.00187752;0;0;0;32.6278;0.998122;65.4201;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9981224854672378;0.9981236210819597;0.49968089929547643
1000;0.0317268;4.70488e-4;0;0;0;67.4021;0.99953;0.0311829;4.70523e-4;0;0;0;66.2417;0.999529;133.707;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9995294772366089;0.9995295120934765;0.4956575414899744
4910515;0.0629064;6.99004e-5;0;0;0;899.88;0.99993;3.52276e-6;6.99005e-5;0;0;0;0.0503932;0.99993;899.994;NA;./competition_output_1207;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9999300994229967;0.9999300995657029;5.599673193376845e-5
0;29.8571;0.932995;0;1.04808;0.0327512;1.09617;0.0342538;29.9047;0.964641;0;0;0;1.09615;0.0353587;63.0022;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03275111831219621;0.035358707906396114;0.03425386741496844;0.49205980108631125
10;27.7005;0.865107;0;1.65072;0.0515532;2.66853;0.0833399;28.3261;0.91338;0;0;0;2.68629;0.0866199;63.0322;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.05155318202047174;0.08661989611248924;0.08334012601597451;0.4920086876231513
50;4.49411;0.138391;0;4.84375;0.149158;23.1362;0.712451;5.73493;0.182518;0;0;0;25.6862;0.817482;63.8952;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.14915751218049117;0.8174817391990676;0.7124517230059931;0.49176041392780673
100;0.0553234;0.00164088;0;5.33273;0.158168;28.3276;0.840192;0.0806928;0.00246979;0;0;0;32.5913;0.99753;66.3877;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.15816777853102498;0.9975302149307526;0.8401913397294564;0.49213924868612713
1000;0.0315135;4.74133e-4;0;7.59596;0.114284;58.838;0.885242;0.0333071;5.02918e-4;0;0;0;66.1945;0.999497;132.693;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.11428429829812316;0.999497082849962;0.8852415683159167;0.49910550744952636
4959313;0.0629064;6.99004e-5;0;7.30743e-101;8.119879999999998e-104;899.88;0.99993;3.52275e-6;6.99005e-5;0;0;0;0.0503931;0.99993;899.994;NA;./competition_output_1208;1;1;1;1;1;1;1;1;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;8.119881770313157e-104;0.999930099482708;0.9999300995657029;5.59966208108054e-5
0;29.9985;1;0;0;0;0;0;29.9984;1;0;0;0;0;0;59.9969;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916662360894
10;29.9817;1;0;0;0;0;0;29.9811;1;0;0;0;0;0;59.9628;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999949968980768
50;29.9146;1;0;0;0;0;0;29.9118;1;0;0;0;0;0;59.8264;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999765989596566
100;29.831;1;0;0;0;0;0;29.8254;1;0;0;0;0;0;59.6564;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999530645496543
1000;28.3695;1;0;0;0;0;0;28.3166;1;0;0;0;0;0;56.686;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4995342765409449
190085;0.00199986;1;0;0;0;0;0;0.00137557;1;0;0;0;0;0;0.00337543;NA;./competition_output_1209;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.407524374672264
0;29.9865;1;0;0;0;0;0;29.9864;1;0;0;0;0;0;59.9729;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916629010766
10;29.85;1;0;0;0;0;0;29.8494;1;0;0;0;0;0;59.6995;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999941373043325
50;29.3105;1;0;0;0;0;0;29.3077;1;0;0;0;0;0;58.6182;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999761166327182
100;28.6499;1;0;0;0;0;0;28.6445;1;0;0;0;0;0;57.2944;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999528749755648
1000;19.0264;1;0;0;0;0;0;18.9905;1;0;0;0;0;0;38.0169;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49952784156519864
26216;2.22113e-4;1;0;0;0;0;0;2.10927e-4;1;0;0;0;0;0;4.3304e-4;NA;./competition_output_121;5.5;1;5.5;1;1;5.5;1;5.5;1;1;1.52632;6;1.52632;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.48708433401071494
0;29.9509;0.966191;0;1.04803;0.0338087;0;0;29.9984;1;0;0;0;0;0;60.9974;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.03380858629636571;0;0;0.4917980110627666
10;29.3207;0.946205;0;1.66699;0.0537953;0;0;29.9811;1;0;0;0;0;0;60.9687;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.053795232881186046;0;0;0.49174576463004793
50;22.1515;0.714562;0;8.84864;0.285438;0;0;29.9116;1;0;0;0;0;0;60.9118;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.28543871092195067;0;0;0.4910641287894956
100;5.37645;0.171626;0;25.95;0.828374;0;0;29.8251;1;0;0;0;0;0;61.1515;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.8283734671499643;0;0;0.48772474918849085
1000;0.0628634;0.00139114;0;45.1254;0.998609;0;0;28.2945;1;0;0;0;0;0;73.4828;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9986088555905869;0;0;0.3850492904461997
90752;0.0629073;8.3878500000000007e-05;0;749.919;0.999916;0;0;5.74487e-4;1;0;0;0;0;0;749.982;NA;./competition_output_1210;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9999161215765504;0;0;7.660010506918834e-7
0;29.9032;0.964639;0;0;0;1.09617;0.035361;29.9032;0.96464;0;0;0;1.09615;0.0353604;61.9987;NA;./competition_output_1211;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.03536041884749196;0.03536104120825682;0.5
10;28.3088;0.91327;0;0;0;2.68838;0.0867299;28.3082;0.913279;0;0;0;2.68803;0.0867211;61.9935;NA;./competition_output_1211;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.08672119157716922;0.08672982510021879;0.49999161202384124
50;5.27778;0.16815;0;0;0;26.1095;0.83185;5.27726;0.168198;0;0;0;26.098;0.831802;62.7626;NA;./competition_output_1211;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.8318018719207427;0.8318497174651642;0.49990376434373335
100;0.0616399;0.00188661;0;0;0;32.6107;0.998113;0.0615986;0.00188775;0;0;0;32.5691;0.998112;65.3031;NA;./competition_output_1211;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.9981122500392926;0.9981133919337071;0.49968069815981175
1000;0.0317193;4.71165e-4;0;0;0;67.2894;0.999529;0.0311755;4.712e-4;0;0;0;66.1307;0.999529;133.483;NA;./competition_output_1211;1.5;1;1.5;1;1;1.5;1;1.5;1;1;15.8947;6;15.8947;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0;0.999528799633257;0.9995288358195791;0.4956576904924223
